0.021786,0.5562,0.23754,0.36348,0.42251,0.63487,0.8469,0.87144,0.94831,0.89184,0,0.36604,0.45696,0.92229,0.68121,0.12374,0.32115,0.92318,0.46421,0.93132,0.15583,0.14531,0.85482,0.6271,0.21696,0.56774,0.67201,0.83384,0.62396,0.21565,0.54685,0.24296,0.64102,0.53224,0.15219,0.56171,0.86786,0.76328,0.92746,0.47959,0.12095,0.42776,0.97946,0.28161,0.46421,0.27334,0.13218,0.57245,0.56492,0.77491,0.3155,0.67733,0.32124,0.95116,0.036217,0.75851,0.97985,0.28858,0.53629,0.95487,0.46867
0.17267,0.96376,0.88059,0.60141,0.021648,0.18179,0.29883,0.54329,0.70582,0.034855,0.36604,0,0.74925,0.73178,0.89837,0.19959,0.099506,0.086719,0.69206,0.3459,0.52341,0.57937,0.33438,0.40019,0.24506,0.28074,0.6003,0.92884,0.024083,0.087544,0.41456,0.3482,0.77752,0.61997,0.024986,0.11424,0.17192,0.90042,0.74447,0.64207,0.9137,0.019945,0.67177,0.77893,0.69057,0.66421,0.30889,0.50136,0.094214,0.43578,0.67051,0.59677,0.33995,0.60604,0.093293,0.64336,0.29085,0.90585,0.26294,0.71145,0.62795
0.83052,0.39128,0.26306,0.77361,0.83317,0.26932,0.74736,0.61617,0.40655,0.65509,0.45696,0.74925,0,0.39333,0.96183,0.062243,0.431,0.51164,0.79819,0.42621,0.25931,0.99143,0.54597,0.21419,0.18108,0.15059,0.4124,0.037862,0.33564,0.78471,0.22984,0.16231,0.048071,0.11746,0.082195,0.090775,0.70107,0.48911,0.60296,0.77164,0.94839,0.38152,0.87702,0.073929,0.20116,0.83495,0.41605,0.72893,0.47012,0.071449,0.11407,0.31507,0.56959,0.24223,0.97136,0.74219,0.31816,0.059456,0.32701,0.84887,0.2927
0.85436,0.84553,0.78915,0.15017,0.61613,0.17596,0.46344,0.044178,0.84379,0.53515,0.92229,0.73178,0.39333,0,0.23413,0.8908,0.31479,0.59673,0.46124,0.49164,0.079613,0.36285,0.6239,0.46319,0.90114,0.2209,0.79984,0.44465,0.91306,0.59105,0.21381,0.81115,0.6841,0.13514,0.15621,0.54769,0.55072,0.35921,0.35963,0.25965,0.6644,0.41397,0.054118,0.28966,0.53863,0.36688,0.40538,0.47203,0.16802,0.66448,0.94921,0.88024,0.22177,0.57167,0.31535,0.36587,0.59562,0.5285,0.97806,0.46457,0.10545
0.93274,0.86571,0.097843,0.13381,0.67327,0.41512,0.51018,0.0047751,0.78286,0.012336,0.68121,0.89837,0.96183,0.23413,0,0.73059,0.98779,0.73948,0.081681,0.87195,0.045582,0.52405,0.8159,0.68652,0.43382,0.66855,0.68934,0.81025,0.087178,0.32074,0.80604,0.068584,0.42518,0.41602,0.97629,0.095003,0.93353,0.22137,0.62323,0.18236,0.56072,0.55982,0.49137,0.33132,0.38469,0.94214,0.96596,0.92833,0.72105,0.43125,0.47818,0.96819,0.51589,0.71584,0.57795,0.39783,0.90917,0.50824,0.19945,0.83192,0.5327
0.61074,0.80943,0.88543,0.72447,0.55507,0.69471,0.54931,0.40822,0.16529,0.22888,0.12374,0.19959,0.062243,0.8908,0.73059,0,0.43405,0.17429,0.68094,0.67817,0.074535,0.35147,0.42691,0.26989,0.45656,0.25542,0.96609,0.0725,0.55248,0.62691,0.94214,0.73523,0.76757,0.71104,0.16761,0.1476,0.59004,0.22703,0.40386,0.97804,0.15723,0.88342,0.48797,0.20354,0.79603,0.15646,0.18571,0.95582,0.98215,0.92829,0.59536,0.9205,0.89543,0.55519,0.162,0.57242,0.36284,0.48797,0.80249,0.55204,0.91461
0.11,0.80204,0.38988,0.57164,0.14652,0.50576,0.94555,0.90116,0.41719,0.45468,0.32115,0.099506,0.431,0.31479,0.98779,0.43405,0,0.55271,0.8216,0.49641,0.48007,0.013548,0.045535,0.69455,0.18877,0.10223,0.8888,0.33447,0.85896,0.90335,0.25004,0.75939,0.36151,0.71057,0.7278,0.89559,0.94002,0.25044,0.64857,0.79959,0.69664,0.48655,0.5818,0.58621,0.16187,0.81615,0.7566,0.6705,0.91892,0.74644,0.60048,0.35222,0.22021,0.38904,0.71916,0.089276,0.27641,0.84973,0.45747,0.36359,0.61133
0.34512,0.55593,0.71319,0.36079,0.16922,0.65022,0.33776,0.52289,0.62283,0.67944,0.92318,0.086719,0.51164,0.59673,0.73948,0.17429,0.55271,0,0.94377,0.8631,0.53868,0.43279,0.79294,0.9455,0.93052,0.67149,0.61187,0.20768,0.41166,0.25889,0.84099,0.062837,0.19863,0.60941,0.22062,0.26138,0.87763,0.5172,0.56098,0.32608,0.41224,0.76406,0.91163,0.56102,0.66596,0.6995,0.94742,0.51282,0.40634,0.35986,0.39626,0.12539,0.44669,0.70533,0.024009,0.83108,0.5,0.88379,0.57246,0.67702,0.88339
0.89929,0.66377,0.7167,0.20567,0.82454,0.68559,0.72848,0.74617,0.53184,0.041072,0.46421,0.69206,0.79819,0.46124,0.081681,0.68094,0.8216,0.94377,0,0.4819,0.86232,0.24782,0.7838,0.45104,0.79507,0.18957,0.96491,0.88258,0.41006,0.39228,0.015769,0.79694,0.9042,0.75956,0.25629,0.85191,0.37144,0.17856,0.19537,0.33302,0.58416,0.67084,0.75365,0.0048181,0.31694,0.64395,0.5687,0.80184,0.74648,0.37646,0.084978,0.24109,0.48693,0.77881,0.34263,0.064567,0.54439,0.93147,0.18583,0.76566,0.3228
0.21945,0.41428,0.28327,0.45164,0.74757,0.228,0.06604,0.069694,0.24047,0.81092,0.93132,0.3459,0.42621,0.49164,0.87195,0.67817,0.49641,0.8631,0.4819,0,0.29251,0.66058,0.67914,0.27213,0.17957,0.3647,0.46847,0.758,0.65822,0.1967,0.13795,0.095009,0.10582,0.58446,0.4978,0.03794,0.44491,0.65181,0.082516,0.20635,0.98853,0.80869,0.88592,0.69091,0.33583,0.57096,0.079199,0.22282,0.43896,0.15339,0.26151,0.48237,0.80971,0.32453,0.48461,0.59007,0.9958,0.15049,0.11937,0.4623,0.22381
0.1335,0.33825,0.090852,0.91239,0.6606,0.58401,0.15444,0.58888,0.62931,0.28095,0.15583,0.52341,0.25931,0.079613,0.045582,0.074535,0.48007,0.53868,0.86232,0.29251,0,0.39891,0.95066,0.78901,0.21607,0.54355,0.59231,0.28323,0.32451,0.8196,0.84646,0.029975,0.57434,0.39183,0.0032342,0.53293,0.22509,0.15214,0.7277,0.68097,0.017587,0.99238,0.17459,0.29691,0.49621,0.0012502,0.061555,0.88466,0.84842,0.66415,0.26506,0.91793,0.99645,0.95011,0.98352,0.55164,0.70999,0.031263,0.2607,0.61689,0.72978
0.97015,0.64338,0.4096,0.2264,0.61952,0.85808,0.89806,0.60175,0.66359,0.4452,0.14531,0.57937,0.99143,0.36285,0.52405,0.35147,0.013548,0.43279,0.24782,0.66058,0.39891,0,0.39417,0.41951,0.79253,0.10017,0.38213,0.47934,0.15127,0.056821,0.31369,0.90161,0.24235,0.99392,0.043035,0.72597,0.49305,0.41834,0.52145,0.19659,0.6218,0.82961,0.07395,0.49955,0.61336,0.84903,0.62988,0.71821,0.44541,0.17885,0.50389,0.27761,0.41668,0.02415,0.53181,0.90891,0.76866,0.19592,0.618,0.19528,0.35171
0.035308,0.12168,0.56717,0.98984,0.35881,0.92061,0.46681,0.4516,0.95785,0.6275,0.85482,0.33438,0.54597,0.6239,0.8159,0.42691,0.045535,0.79294,0.7838,0.67914,0.95066,0.39417,0,0.61115,0.50439,0.54495,0.80225,0.74816,0.4431,0.45387,0.55065,0.73867,0.72123,0.60634,0.58452,0.0065069,0.82556,0.76677,0.51672,0.27729,0.1406,0.20735,0.26928,0.40333,0.29539,0.7534,0.20015,0.82571,0.71619,0.8826,0.21293,0.63385,0.054001,0.33031,0.63804,0.2153,0.70743,0.63697,0.49701,0.67648,0.37543
0.43439,0.60624,0.88905,0.58887,0.75088,0.41193,0.86876,0.65091,0.58255,0.039382,0.6271,0.40019,0.21419,0.46319,0.68652,0.26989,0.69455,0.9455,0.45104,0.27213,0.78901,0.41951,0.61115,0,0.31699,0.51484,0.41326,0.32701,0.97646,0.24761,0.80424,0.09622,0.62347,0.92701,0.87939,0.78243,0.16358,0.26507,0.025599,0.63594,0.80364,0.87521,0.2127,0.62638,0.047195,0.10846,0.75203,0.11112,0.65688,0.012159,0.35402,0.59069,0.89288,0.29919,0.35178,0.29392,0.72014,0.75084,0.98821,0.19655,0.29222
0.091116,0.79598,0.11612,0.0050879,0.016963,0.56912,0.96013,0.12373,0.09423,0.65417,0.21696,0.24506,0.18108,0.90114,0.43382,0.45656,0.18877,0.93052,0.79507,0.17957,0.21607,0.79253,0.50439,0.31699,0,0.6153,0.26835,0.29661,0.83901,0.37158,0.018622,0.58628,0.45508,0.87634,0.20619,0.41417,0.91154,0.24785,0.46468,0.10198,0.0815,0.13254,0.32867,0.65266,0.80078,0.89081,0.32832,0.56278,0.0673,0.057589,0.19479,0.43498,0.90573,0.71408,0.98315,0.86157,0.71108,0.30883,0.14307,0.5662,0.33631
0.23374,0.084456,0.35285,0.13314,0.4638,0.094997,0.71426,0.36743,0.76305,0.47552,0.56774,0.28074,0.15059,0.2209,0.66855,0.25542,0.10223,0.67149,0.18957,0.3647,0.54355,0.10017,0.54495,0.51484,0.6153,0,0.25829,0.85184,0.26948,0.15808,0.31512,0.37512,0.78329,0.088238,0.9654,0.18979,0.8543,0.77029,0.49825,0.080684,0.32986,0.38705,0.66082,0.064413,0.19967,0.35708,0.45971,0.87427,0.61357,0.76975,0.5094,0.83196,0.12448,0.41195,0.13027,0.90418,0.85446,0.42567,0.354,0.95098,0.83472
0.19207,0.5063,0.22144,0.49057,0.42919,0.0060082,0.19593,0.75873,0.31921,0.35228,0.67201,0.6003,0.4124,0.79984,0.68934,0.96609,0.8888,0.61187,0.96491,0.46847,0.59231,0.38213,0.80225,0.41326,0.26835,0.25829,0,0.56319,0.2712,0.58892,0.43834,0.77522,0.33768,0.28283,0.51903,0.66888,0.084178,0.51564,0.24777,0.74271,0.25692,0.13553,0.48016,0.62764,0.43797,0.15059,0.45962,0.81719,0.23616,0.046277,0.68879,0.11763,0.21098,0.91301,0.27417,0.075928,0.29398,0.62737,0.52889,0.96236,0.93096
0.79476,0.31146,0.38873,0.2339,0.45526,0.93903,0.81846,0.40871,0.71609,0.03169,0.83384,0.92884,0.037862,0.44465,0.81025,0.0725,0.33447,0.20768,0.88258,0.758,0.28323,0.47934,0.74816,0.32701,0.29661,0.85184,0.56319,0,0.53097,0.55594,0.005362,0.82934,0.15218,0.054229,0.65622,0.93722,0.93973,0.94674,0.83863,0.33494,0.073971,0.97152,0.21162,0.48934,0.38385,0.79038,0.33437,0.069111,0.53281,0.87632,0.45265,0.46667,0.53914,0.63744,0.72978,0.86705,0.84318,0.62378,0.68506,0.78087,0.6604
0.55069,0.92111,0.066643,0.96329,0.86486,0.048364,0.65933,0.90341,0.20248,0.12902,0.62396,0.024083,0.33564,0.91306,0.087178,0.55248,0.85896,0.41166,0.41006,0.65822,0.32451,0.15127,0.4431,0.97646,0.83901,0.26948,0.2712,0.53097,0,0.14386,0.45093,0.8531,0.62394,0.15024,0.19757,0.2995,0.9574,0.48012,0.93209,0.61625,0.27237,0.076893,0.83113,0.011619,0.53992,0.5336,0.69324,0.54675,0.18269,0.7688,0.96596,0.32731,0.50796,0.44251,0.4585,0.92227,0.97574,0.58815,0.51582,0.77141,0.80044
0.55693,0.14686,0.88356,0.068198,0.33134,0.026604,0.28064,0.20662,0.7711,0.093583,0.21565,0.087544,0.78471,0.59105,0.32074,0.62691,0.90335,0.25889,0.39228,0.1967,0.8196,0.056821,0.45387,0.24761,0.37158,0.15808,0.58892,0.55594,0.14386,0,0.5569,0.46539,0.27658,0.7499,0.091936,0.91107,0.94643,0.33467,0.98669,0.47518,0.50995,0.77269,0.22091,0.005715,0.39471,0.3069,0.62715,0.98721,0.98402,0.097644,0.76185,0.19807,0.5506,0.4546,0.84704,0.89711,0.66234,0.30747,0.090744,0.4989,0.28981
0.38913,0.30367,0.85323,0.57083,0.35056,0.52058,0.31595,0.49166,0.4441,0.79141,0.54685,0.41456,0.22984,0.21381,0.80604,0.94214,0.25004,0.84099,0.015769,0.13795,0.84646,0.31369,0.55065,0.80424,0.018622,0.31512,0.43834,0.005362,0.45093,0.5569,0,0.43622,0.015973,0.39992,0.45033,0.3697,0.3246,0.74461,0.65821,0.74941,0.39825,0.77255,0.72329,0.48706,0.43135,0.41452,0.11643,0.78902,0.69214,0.44556,0.01336,0.80873,0.018758,0.87605,0.98724,0.67122,0.41097,0.32527,0.95889,0.11174,0.98012
0.32063,0.17068,0.8535,0.35447,0.53066,0.34034,0.89334,0.11611,0.83836,0.27602,0.24296,0.3482,0.16231,0.81115,0.068584,0.73523,0.75939,0.062837,0.79694,0.095009,0.029975,0.90161,0.73867,0.09622,0.58628,0.37512,0.77522,0.82934,0.8531,0.46539,0.43622,0,0.97303,0.69951,0.29924,0.53263,0.2001,0.61386,0.24493,0.62671,0.0045609,0.31508,0.66151,0.80029,0.16017,0.73228,0.057014,0.23638,0.29045,0.58065,0.90168,0.8408,0.75618,0.37873,0.87371,0.38009,0.17198,0.9444,0.44629,0.91542,0.93466
0.9955,0.16289,0.9133,0.60731,0.22275,0.69158,0.70301,0.94956,0.042249,0.11516,0.64102,0.77752,0.048071,0.6841,0.42518,0.76757,0.36151,0.19863,0.9042,0.10582,0.57434,0.24235,0.72123,0.62347,0.45508,0.78329,0.33768,0.15218,0.62394,0.27658,0.015973,0.97303,0,0.08779,0.54078,0.615,0.34435,0.62009,0.49023,0.30056,0.12884,0.40887,0.22599,0.70636,0.22012,0.37891,0.43162,0.39011,0.6705,0.60689,0.51395,0.747,0.44075,0.70683,0.40414,0.21867,0.45264,0.86788,0.32709,0.85528,0.25289
0.99432,0.37714,0.38103,0.66939,0.12591,0.41663,0.12634,0.5086,0.90563,0.70042,0.53224,0.61997,0.11746,0.13514,0.41602,0.71104,0.71057,0.60941,0.75956,0.58446,0.39183,0.99392,0.60634,0.92701,0.87634,0.088238,0.28283,0.054229,0.15024,0.7499,0.39992,0.69951,0.08779,0,0.62113,0.42758,0.78136,0.61089,0.63509,0.92999,0.91843,0.55258,0.74184,0.23399,0.027149,0.33194,0.9322,0.12788,0.57405,0.20661,0.62711,0.79055,0.35013,0.15596,0.30915,0.37447,0.90626,0.63314,0.03627,0.19487,0.70201
0.81377,0.17124,0.57556,0.067773,0.9729,0.23326,0.88757,0.65055,0.39984,0.41535,0.15219,0.024986,0.082195,0.15621,0.97629,0.16761,0.7278,0.22062,0.25629,0.4978,0.0032342,0.043035,0.58452,0.87939,0.20619,0.9654,0.51903,0.65622,0.19757,0.091936,0.45033,0.29924,0.54078,0.62113,0,0.12928,0.86536,0.69951,0.057087,0.48986,0.27478,0.43497,0.89222,0.40517,0.53248,0.16485,0.10678,0.10472,0.8176,0.15354,0.72014,0.93126,0.88387,0.91896,0.58897,0.58372,0.521,0.55651,0.51332,0.3791,0.2272
0.97776,0.70119,0.12161,0.81523,0.73309,0.93187,0.097548,0.76344,0.38226,0.491,0.56171,0.11424,0.090775,0.54769,0.095003,0.1476,0.89559,0.26138,0.85191,0.03794,0.53293,0.72597,0.0065069,0.78243,0.41417,0.18979,0.66888,0.93722,0.2995,0.91107,0.3697,0.53263,0.615,0.42758,0.12928,0,0.95861,0.61408,0.086333,0.11067,0.75194,0.11792,0.72155,0.70418,0.71641,0.37629,0.021558,0.33166,0.25045,0.50591,0.024638,0.80012,0.95987,0.14724,0.80157,0.24484,0.85454,0.36977,0.80531,0.19956,0.7026
0.43308,0.50117,0.67524,0.76014,0.51735,0.64234,0.1124,0.20952,0.48393,0.62859,0.86786,0.17192,0.70107,0.55072,0.93353,0.59004,0.94002,0.87763,0.37144,0.44491,0.22509,0.49305,0.82556,0.16358,0.91154,0.8543,0.084178,0.93973,0.9574,0.94643,0.3246,0.2001,0.34435,0.78136,0.86536,0.95861,0,0.74309,0.19232,0.81642,0.9785,0.7647,0.41103,0.29517,0.0031445,0.58935,0.68162,0.74522,0.2337,0.48378,0.6698,0.72618,0.5801,0.32914,0.60866,0.93535,0.32482,0.53119,0.93599,0.63321,0.37239
0.90029,0.6639,0.81055,0.86564,0.90143,0.94149,0.65072,0.38354,0.93833,0.22169,0.76328,0.90042,0.48911,0.35921,0.22137,0.22703,0.25044,0.5172,0.17856,0.65181,0.15214,0.41834,0.76677,0.26507,0.24785,0.77029,0.51564,0.94674,0.48012,0.33467,0.74461,0.61386,0.62009,0.61089,0.69951,0.61408,0.74309,0,0.23992,0.90526,0.57335,0.66183,0.71555,0.882,0.37632,0.34362,0.73453,0.41225,0.26953,0.12295,0.76152,0.62829,0.51199,0.33888,0.86523,0.41936,0.86325,0.69543,0.48475,0.11098,0.76436
0.51721,0.999,0.16122,0.17126,0.15869,0.27729,0.73073,0.66489,0.16025,0.028599,0.92746,0.74447,0.60296,0.35963,0.62323,0.40386,0.64857,0.56098,0.19537,0.082516,0.7277,0.52145,0.51672,0.025599,0.46468,0.49825,0.24777,0.83863,0.93209,0.98669,0.65821,0.24493,0.49023,0.63509,0.057087,0.086333,0.19232,0.23992,0,0.63235,0.47944,0.85949,0.94158,0.063538,0.2238,0.27256,0.2426,0.85712,0.21431,0.29991,0.12666,0.027972,0.31487,0.91738,0.94724,0.6505,0.5215,0.73546,0.46985,0.97089,0.57882
0.27244,0.38858,0.70522,0.42955,0.59388,0.31194,0.72771,0.34432,0.97365,0.41291,0.47959,0.64207,0.77164,0.25965,0.18236,0.97804,0.79959,0.32608,0.33302,0.20635,0.68097,0.19659,0.27729,0.63594,0.10198,0.080684,0.74271,0.33494,0.61625,0.47518,0.74941,0.62671,0.30056,0.92999,0.48986,0.11067,0.81642,0.90526,0.63235,0,0.11882,0.93447,0.93541,0.62368,0.92749,0.25068,0.88168,0.59087,0.97169,0.13611,0.68414,0.38915,0.32426,0.24234,0.3238,0.045561,0.91444,0.64272,0.84431,0.94332,0.34662
0.55541,0.71268,0.98687,0.48461,0.74633,0.53308,0.99112,0.12273,0.95161,0.13236,0.12095,0.9137,0.94839,0.6644,0.56072,0.15723,0.69664,0.41224,0.58416,0.98853,0.017587,0.6218,0.1406,0.80364,0.0815,0.32986,0.25692,0.073971,0.27237,0.50995,0.39825,0.0045609,0.12884,0.91843,0.27478,0.75194,0.9785,0.57335,0.47944,0.11882,0,0.46983,0.56664,0.59666,0.36458,0.8567,0.59371,0.67818,0.94398,0.052497,0.70873,0.16235,0.072139,0.76892,0.96692,0.34771,0.27877,0.77072,0.12125,0.64386,0.6479
0.47436,0.79915,0.82583,0.3739,0.2916,0.37456,0.98673,0.4333,0.81543,0.06426,0.42776,0.019945,0.38152,0.41397,0.55982,0.88342,0.48655,0.76406,0.67084,0.80869,0.99238,0.82961,0.20735,0.87521,0.13254,0.38705,0.13553,0.97152,0.076893,0.77269,0.77255,0.31508,0.40887,0.55258,0.43497,0.11792,0.7647,0.66183,0.85949,0.93447,0.46983,0,0.035342,0.79045,0.88256,0.53273,0.58845,0.5351,0.89218,0.38432,0.72549,0.29479,0.43448,0.12321,0.52,0.29427,0.92623,0.2246,0.15126,0.42854,0.79011
0.44533,0.89844,0.50237,0.91892,0.93271,0.11495,0.7378,0.66182,0.76581,0.13063,0.97946,0.67177,0.87702,0.054118,0.49137,0.48797,0.5818,0.91163,0.75365,0.88592,0.17459,0.07395,0.26928,0.2127,0.32867,0.66082,0.48016,0.21162,0.83113,0.22091,0.72329,0.66151,0.22599,0.74184,0.89222,0.72155,0.41103,0.71555,0.94158,0.93541,0.56664,0.035342,0,0.59951,0.10339,0.65441,0.41426,0.092309,0.03388,0.7396,0.83253,0.66964,0.59376,0.65035,0.73296,0.30816,0.86099,0.43183,0.66457,0.83614,0.21432
0.30674,0.31973,0.23053,0.88607,0.48729,0.041079,0.71193,0.64361,0.95407,0.66181,0.28161,0.77893,0.073929,0.28966,0.33132,0.20354,0.58621,0.56102,0.0048181,0.69091,0.29691,0.49955,0.40333,0.62638,0.65266,0.064413,0.62764,0.48934,0.011619,0.005715,0.48706,0.80029,0.70636,0.23399,0.40517,0.70418,0.29517,0.882,0.063538,0.62368,0.59666,0.79045,0.59951,0,0.023476,0.26387,0.078354,0.39108,0.30009,0.65588,0.60036,0.88029,0.3455,0.36846,0.64647,0.10644,0.31386,0.28055,0.81739,0.14461,0.96422
0.91625,0.52912,0.97167,0.2643,0.50832,0.48643,0.49672,0.32243,0.69464,0.27679,0.46421,0.69057,0.20116,0.53863,0.38469,0.79603,0.16187,0.66596,0.31694,0.33583,0.49621,0.61336,0.29539,0.047195,0.80078,0.19967,0.43797,0.38385,0.53992,0.39471,0.43135,0.16017,0.22012,0.027149,0.53248,0.71641,0.0031445,0.37632,0.2238,0.92749,0.36458,0.88256,0.10339,0.023476,0,0.89555,0.72741,0.4472,0.34285,0.95819,0.97562,0.069684,0.49701,0.96229,0.68594,0.85841,0.12496,0.8249,0.81331,0.16621,0.18443
0.078392,0.2963,0.75284,0.78481,0.71323,0.098723,0.42306,0.91445,0.42348,0.12029,0.27334,0.66421,0.83495,0.36688,0.94214,0.15646,0.81615,0.6995,0.64395,0.57096,0.0012502,0.84903,0.7534,0.10846,0.89081,0.35708,0.15059,0.79038,0.5336,0.3069,0.41452,0.73228,0.37891,0.33194,0.16485,0.37629,0.58935,0.34362,0.27256,0.25068,0.8567,0.53273,0.65441,0.26387,0.89555,0,0.85416,0.058708,0.21415,0.50526,0.90552,0.13364,0.41044,0.37901,0.37081,0.026406,0.66915,0.56766,0.87252,0.91448,0.68845
